"","GSM3594010","GSM3594013","fc.EXPD4.CTRL","p.value"
"1455283_PM_x_at",5.30616814665668,7.88183546880075,2.57566732214407,0.00123755139941046
"1455385_PM_at",6.10949922088507,7.73705755148802,1.62755833060296,0.0389206971098243
"1455420_PM_at",4.25959685268975,5.58684939689046,1.32725254420071,0.0169702185958927
"1455470_PM_x_at",4.44798614698529,5.85369673921725,1.40571059223196,0.0326749305770874
"1455477_PM_s_at",7.28563150826202,5.94538871910908,-1.34024278915294,0.0444925137057571
"1455478_PM_at",5.56621574251495,6.70207526401807,1.13585952150312,0.00685648131147533
"1455493_PM_at",6.84632462188458,5.73557560386273,-1.11074901802185,0.0184858752004165
"1455563_PM_at",5.87112630793674,6.92078929550862,1.04966298757188,0.0299583966544653
"1455571_PM_x_at",7.99111486137127,10.05833564262,2.06722078124872,0.0454782446693797
"1455600_PM_at",6.1893036794183,8.56413058972423,2.37482691030593,0.0354009704672891
"1455658_PM_at",5.47418489639276,6.83983446731406,1.3656495709213,0.0366842237346579
"1455773_PM_at",5.12830048814644,6.49127690788229,1.36297641973584,0.0445649139110525
"1455806_PM_x_at",6.4808692774882,8.21386465962204,1.73299538213384,0.000200450155353819
"1455822_PM_x_at",6.11294301056293,7.53520017271653,1.4222571621536,0.0149826675415247
"1455834_PM_x_at",4.93957944615986,6.52838163261006,1.5888021864502,0.0247317592406325
"1455841_PM_s_at",6.26531862001753,8.15407856998806,1.88875994997054,0.00358774652788588
"1455854_PM_a_at",3.01401191723158,6.58642157895713,3.57240966172555,0.0191664592339635
"1455876_PM_at",4.57612027649837,7.1563296488945,2.58020937239613,0.0342001172525264
"1455899_PM_x_at",5.20134562703677,8.81255889770699,3.61121327067023,0.00885756033566686
"1455908_PM_a_at",3.46686272010401,4.59443367358374,1.12757095347973,0.0399237104348084
"1455940_PM_x_at",5.64587438981817,7.29301625552053,1.64714186570237,0.0396511307957836
"1455941_PM_s_at",3.52019386808553,5.13253104991345,1.61233718182792,0.0112454389575506
"1456032_PM_x_at",8.00532951829306,9.39769048823264,1.39236096993958,0.00696397578931048
"1456036_PM_x_at",6.11935089056054,8.21840528401355,2.09905439345301,0.00181382521699249
"1456040_PM_at",6.29426189910962,7.32913782165439,1.03487592254477,0.0383003681145181
"1456071_PM_a_at",7.14196503854919,8.89068577854146,1.74872073999228,0.0144452801876468
"1456102_PM_a_at",5.12185761972732,6.82966907346309,1.70781145373577,0.0450287918393646
"1456107_PM_x_at",5.56413054177171,7.014636202395,1.4505056606233,0.0465752259920483
"1456170_PM_x_at",7.16364267346461,8.84830183108978,1.68465915762517,0.048203665293648
"1456195_PM_x_at",5.60096636890665,4.32701125790618,-1.27395511100048,0.0495556062634837
"1456212_PM_x_at",5.74215519938202,8.87675212198189,3.13459692259987,0.0333265169069509
"1456251_PM_x_at",5.56362858801832,7.20783518425829,1.64420659623998,0.0331997430532212
"1456312_PM_x_at",10.8021482525693,8.4379065079574,-2.36424174461192,0.0439163389645229
"1456314_PM_x_at",7.02968904129752,8.37710986144031,1.34742082014279,0.0123201417184071
"1456315_PM_a_at",5.10745730299784,6.74522324681344,1.6377659438156,0.00873732838412272
"1456378_PM_s_at",3.77185910912436,5.25394719625685,1.48208808713249,0.0447558404483367
"1456380_PM_x_at",3.14146322276981,4.49901079849748,1.35754757572766,0.0378075505178362
"1456569_PM_x_at",7.21536162388989,5.90742260646159,-1.3079390174283,0.0115238645202902
"1456577_PM_x_at",4.47839700693014,6.08758554299213,1.60918853606199,0.0147650687825985
"1456584_PM_x_at",5.32525363025025,6.3757240590168,1.05047042876656,0.00842638979236778
"1456586_PM_x_at",6.85860239483499,7.90729639278834,1.04869399795335,0.0265344090375754
"1456617_PM_a_at",8.28404446691176,9.75783606292958,1.47379159601782,0.0284670921984873
"1456626_PM_a_at",5.1270917249913,6.82355196109528,1.69646023610398,0.0404144773725143
"1456677_PM_at",3.26811274321677,4.27803375860953,1.00992101539276,0.0313960969257805
"1456700_PM_x_at",6.45471233248454,7.79209024010274,1.3373779076182,0.0372398180395041
"1456754_PM_at",4.46936354778033,6.12850570941702,1.65914216163669,0.0396419836066991
"1456891_PM_at",4.62586399076595,5.97827835185003,1.35241436108408,0.0335889759951015
"1457017_PM_at",3.30264301259783,4.33490800724017,1.03226499464234,0.0260885415970701
"1457040_PM_at",3.86115590945587,6.59955931041326,2.73840340095738,0.0159354833162803
"1457184_PM_at",8.48261839900317,6.80305310892495,-1.67956529007822,0.0144118856267737
"1457434_PM_s_at",3.99495648507952,6.82179480844049,2.82683832336097,0.00180535156075978
"1457669_PM_x_at",6.52909131976803,7.65847549695936,1.12938417719133,0.0252794409112589
"1457680_PM_a_at",3.92156514669254,5.34174905726806,1.42018391057552,0.0451558843876657
"1457799_PM_at",3.28665550335352,4.31109526537234,1.02443976201882,0.0356319466428428
"1457823_PM_at",4.63462997787679,6.72850829952997,2.09387832165319,0.0173085095215999
"1458308_PM_at",5.55183824368681,6.88811334309041,1.3362750994036,0.0442473866349417
"1458449_PM_at",4.91442563070016,6.08869926133244,1.17427363063228,0.0368630584671152
"1458525_PM_at",7.92652137963498,6.45540413520341,-1.47111724443157,0.0292972359200942
"1458634_PM_at",6.43331859057036,4.79713544381991,-1.63618314675045,0.0486432285047293
"1458747_PM_at",5.6553391306325,4.3498924949204,-1.30544663571209,0.00601152816619152
"1459088_PM_at",5.34536691437369,4.29939054504884,-1.04597636932485,0.0420561445542683
"1459102_PM_at",5.35554672227461,4.35212326573506,-1.00342345653956,0.0286948418182739
"1459366_PM_at",6.0271902895343,5.00064612145187,-1.02654416808243,0.0373274702378324
"1459385_PM_at",6.17709832457015,8.02574503355571,1.84864670898556,0.0127653577313942
"1459423_PM_at",5.635559237654,4.53438369374318,-1.10117554391082,0.0480687256245287
"1459987_PM_s_at",8.67540115816437,10.036563554321,1.36116239615661,0.0176984252464731
"1460010_PM_a_at",3.71366400533532,4.89381643953186,1.18015243419654,0.0311607439312562
"1460011_PM_at",4.93057296296314,6.31398053320233,1.38340757023919,0.0473520303460642
"1460170_PM_at",4.62958406004503,6.36147256544789,1.73188850540286,0.0194202265257795
"1460186_PM_at",6.73619110021612,8.15757233669685,1.42138123648073,0.00616504477223745
"1460237_PM_at",5.57357219596797,7.46461448949459,1.89104229352662,0.0492730418041342
"1460249_PM_at",5.03286101170591,6.44207920206841,1.4092181903625,0.023428269502229
"1460263_PM_at",6.27235712815934,7.69424908108255,1.42189195292322,0.0320188483454166
"1460265_PM_at",8.56653646174323,10.0252319948944,1.45869553315117,0.0466687912891462
"1460276_PM_a_at",7.63670405005305,6.51215273163842,-1.12455131841463,0.0107707862531376
"1460323_PM_at",6.46388819257089,7.59354682379653,1.12965863122563,0.0237482231828811
"1460392_PM_a_at",6.61322145539266,7.81549604221467,1.20227458682201,0.0242638768188599
"1460428_PM_at",6.19421130094989,7.63320721611814,1.43899591516825,0.0151402673583092
"1460656_PM_a_at",5.95623434569839,7.14746933737435,1.19123499167596,0.00909274858316827
"1460704_PM_at",6.63980891538102,7.76554079953366,1.12573188415263,0.0283196803882745
"1460707_PM_at",7.35175207649514,8.75514585585706,1.40339377936192,0.01011901093194
"AFFX-TransRecMur/X57349_3_at",3.62936531591759,4.76157548977828,1.13221017386069,0.0404750546667427
