"","CTRL_1","CTRL_2","CTRL_3","EXPD4_1","EXPD4_2","EXPD4_3","TPA_1","TPA_2"
"1500015A07Rik",3.68695217716593,3.74042590470402,3.54766857280548,3.82671725628805,3.32651921298833,3.69849036341251,3.41231821693607,3.87766881389315
"1500015O10Rik",3.68188120144942,3.63917734791979,3.65710785307962,3.68520961882947,3.3327516768626,3.32126014537559,3.43904121538708,3.44628750862111
"1500016L03Rik",3.74213266126627,3.69380341817902,3.56717434779597,3.46827714856436,3.35175907843319,3.33301846405615,3.28942757359727,3.46061548447941
"1500017E21Rik",2.40215884466842,2.24461700431408,2.24478536983615,2.30758756210194,2.34019019867179,2.24264197837358,2.25445494171877,2.44070766663577
"1500031L02Rik",4.36817109696958,4.24521114637837,4.83041433531915,4.44914406200465,6.53344990820287,4.2430528329657,6.23951561041995,4.98187464630761
"1500032L24Rik",9.091417686071,8.2748561529122,9.44965267067177,8.93633735753915,9.2325887570482,9.17021877856389,9.67139043256769,9.75982730170664
"1500032P08Rik",3.85620834803197,4.18931297486423,3.89586635237492,4.61168807705704,4.39835500476279,4.28303116601841,4.26401348393756,4.14270997685725
"1500035H01Rik",8.20044049626606,7.29812318725961,7.30923292550704,7.90397549402358,7.407545480578,7.79805450298781,7.5717543456364,7.87691951175477
"1500035N22Rik",4.49726699147631,4.69369321322855,4.44763900561068,5.04968662083163,4.25505720474662,4.87522552659333,4.34683157741237,4.42930735080241
"1520401O13Rik",4.33911685609527,4.26993682653394,4.32418297059426,4.37687999201436,4.00713664744546,4.03022115968585,3.96186559800376,3.95073916212288
"1520402A15Rik",4.09253341302296,3.79741978572217,3.45928630241188,3.50052056328002,3.33931969918331,3.36106506580999,3.52515678569343,3.50861457049437
"1600002H07Rik",5.35170395902492,4.91611932205836,5.39247447724943,4.80478201443292,4.82497605258334,5.30251032302018,4.96154828673986,4.74452084736033
"1600002K03Rik",6.02222353572264,5.54606181696184,5.94441754309862,5.39600044409486,5.72820431545163,5.28440692507098,5.84855712370792,5.32454021897776
"1600010M07Rik",4.62473964118316,5.18758406538927,4.49872515655084,4.53368609540877,4.39524449345441,4.37244756783172,4.15880141590926,4.53909317830215
"1600012F09Rik",5.1068840314362,5.78336195217235,4.96590734450877,5.23975890065181,5.25122616177951,5.24207037293454,5.29730875535651,5.16223894562108
"1600012H06Rik",4.86609674645644,5.00003238087585,5.25477642279042,5.10209809408498,5.92041683134751,4.91547365575429,5.45758274262134,5.65221420811072
"1600012P17Rik",6.25298549693875,6.12878036796877,5.84381314534802,6.357807780385,5.33019623495583,5.38557085043158,5.442433968195,5.5256598575332
"1600014C10Rik",3.92240170238756,4.25428302443627,3.9030365238447,3.8522270012309,3.85664081989389,3.97716488468669,4.06786871579815,4.10478252749731
"1600014C23Rik",4.72504645542028,4.66003448939876,4.52015659319156,4.40459212938044,4.06746112517389,4.14393971543652,4.30345420717501,4.36861424773271
"1600014K23Rik",5.67182627670804,5.68469196378715,4.81376486097445,4.96406281157415,4.58873923095486,4.70370770202681,4.49437963675727,4.8832509941202
"1600015I10Rik",4.38730549139727,4.59985454921039,3.8520886297974,4.21088688371082,3.79676352019703,3.87125031211974,3.70943094097318,3.88613659972379
"1600016N20Rik",5.83640024867357,5.68201471309351,5.25761898503545,5.35530106612325,4.67501500638864,4.52241048773856,5.07801004683027,4.89047055984673
"1600020E01Rik",6.50051794929736,6.7730321623006,7.86931502253872,6.61823501611854,6.96728288485162,8.44368901908539,7.79916524004659,7.40166721837652
"1600021P15Rik",5.25051709178856,4.37170669842852,4.99340555777747,5.67593245596961,5.50466369497688,5.94982004837026,5.89414506647037,5.71647452233522
"1600022D10Rik",5.64228254428055,6.04117628846457,5.62208033174524,5.89964319553154,5.05919433170717,5.40286510495576,5.4894337913854,5.38607933206581
"1600023N17Rik",2.77439395882217,2.95181525310991,2.90095528922068,2.90629295492666,2.64490858092743,2.75702712409736,2.53449203812864,3.09822426427426
"1600025M17Rik",3.66130341256607,3.4257376989812,3.42933389660092,3.47805999707735,3.14536902296423,3.27039296493757,3.45745055430584,3.37932785673966
"1600027N09Rik",4.4857140625714,4.40864770485944,4.18866276745566,3.94822387208427,4.27918332949993,4.21020818324314,4.19471584190073,3.79671630931107
"1600029D21Rik",6.26248558642106,6.51038378129462,6.48344779738084,9.1218729601526,7.8381151080267,6.18985854227946,6.25271991317917,7.23901723404761
"1600029I14Rik",5.19686374706913,4.56041959702006,4.76358007087887,5.12271255294265,4.57954607207156,4.51444564914478,4.5511313164669,4.52368317622684
"1600029O15Rik",5.10293207515422,5.15476159073511,4.62102955183257,4.62119606493797,4.63121534022559,4.77952107778834,4.58882331822919,4.89547196178905
"1700001C02Rik",4.61426857306727,4.5320647043638,4.26171945516591,4.36514826635984,4.02501486683041,3.9100304464806,3.97500689774651,4.18057167421405
"1700001C19Rik",5.03777521650666,5.00347074055273,4.88658299682627,4.9582026363391,4.4797187698541,4.74797477749093,4.6162452789424,4.55689653827972
"1700001F09Rik /// Gm10375 /// Gm3676",4.08251322595562,5.6650393871101,3.84085373363512,5.49107087861437,3.97873862634986,3.75142269761211,3.98910713305675,3.76311553638151
"1700001G11Rik",4.99828596741448,4.87496207456853,4.81436200646699,4.80648987283,4.67494979669717,4.67860336221403,4.81235628226911,4.64227035899284
"1700001G17Rik",4.16746790790231,4.17517761273981,4.06457016763671,3.65967895388606,3.75479604283571,3.6133250583115,3.74765966512835,3.97114727169432
"1700001J04Rik",5.403042752179,4.91941245996468,4.31128242862966,5.06103774599573,4.28037405563214,4.10741524165096,4.34227123703275,4.33295897401267
"1700001K19Rik",5.33740083306222,5.59189171794863,5.1336302462121,5.15472476083859,4.80171399874137,5.00560469212939,4.75494043906074,5.00333833082508
"1700001L05Rik",4.55761451294674,3.97364111511816,4.19824602447073,4.01659285461675,3.65199366843757,3.95874811195434,3.58429064537926,3.54667873445309
"1700001L19Rik",3.83596570192608,3.97184363474191,3.97885631845905,3.85142406437592,3.86158654712289,3.79374583403974,3.86464927351782,3.89333284510955
"1700001O22Rik",5.38224658574684,6.23798900403162,4.88246123540431,4.53056379810532,4.29368858229207,4.2667011410848,4.81767159330983,4.91767626114069
"1700001P01Rik",4.20239021013026,3.62435301215159,3.78846940182376,3.5768037778828,4.26523983162725,3.48339658292698,3.48556524761745,4.19450770878039
"1700003D09Rik",5.23491765342719,5.28322303462969,5.05628024498638,4.9452700817498,4.59690826006626,4.67105657834392,4.5860190782507,4.47357885331694
"1700003E16Rik",6.11664844104733,5.7012333479516,5.55301404438175,6.20351480064199,5.10514305008841,5.1265496416141,5.32713636156513,5.46690895805932
"1700003E24Rik",3.57941379263618,3.367972419686,3.17849181590031,3.21551536009523,3.27580005348208,3.35768808140836,3.17557075330608,3.2227751432918
"1700003F12Rik",5.67190321741944,5.24248048841089,5.24629448025079,5.20193805101079,4.86044505139766,5.01727262648501,5.06339442239092,4.83507805487025
"1700003F17Rik",5.72036780738948,5.29122864443409,5.18459864703207,5.13628242815394,5.14344289817074,4.92817159862116,5.1067062642761,5.15869968213148
"1700003G18Rik",4.64850041424517,4.23092816080723,4.3160008461537,4.12662800490503,4.12068217331436,4.02219685856325,4.08579149957009,3.96667134114855
"1700003H04Rik",2.83736526064934,2.65024973858142,2.77672619387292,2.68022654038935,2.67275658765575,2.67962172142012,2.65418394464381,2.71070717503105
"1700003I16Rik",3.93338061777677,3.6952913174459,3.2397601775925,3.794958035167,3.13539411748142,3.04712252148301,3.10893735631342,3.16687268022224
"1700003M02Rik",5.90829387689545,5.71319932484697,5.28300208478475,5.30719732656063,4.80317841459962,4.92642942633451,4.92474013291019,4.88861627943736
"1700003P14Rik",3.75437707738683,3.8529167443653,3.49438114638437,4.03489455966006,3.47683100749117,3.20377555908507,3.3780923719376,3.49772594275993
"1700006A11Rik",2.68951251109131,2.88125812829984,2.77466048787555,2.641464149934,2.76923623383084,2.70244427257018,2.89827658181949,2.7103221437
"1700006E09Rik",4.69705418181499,4.3803371589723,4.56138272180965,4.66219291222662,4.32598973207706,4.3828857339236,4.30462751110853,4.35547150815456
"1700006F04Rik",2.82234808916957,2.67345512592635,2.48715286774777,2.58829792602965,2.60787235638568,2.57973391989283,2.70241927223621,2.77111750387721
"1700006J14Rik",3.19707113090384,3.4243713229154,3.21480730947167,3.41712889957041,3.18416157399296,3.02492853409304,3.07943133497536,3.0759163066126
"1700007B14Rik",3.13338233098247,3.49078494084165,3.39512669784282,3.12732221209908,2.7573931506308,2.88989565955052,2.86881227430996,2.89756193912622
"1700007E05Rik",2.60369439883844,2.78608662132193,2.82113915385927,3.036708607475,2.80318773479235,2.61499639551327,2.95674374408625,2.73536948600801
"1700007E06Rik",6.25338742844537,6.53205046944216,6.2461629290133,6.16247264006203,5.7364026720105,6.00307279616083,5.94866005222805,6.1479684962161
"1700007F19Rik",4.24192255090845,3.49695579796279,3.39969187330065,3.43369252454595,3.34280574955541,3.34595802784313,3.43020109216946,3.49617189029943
"1700007G11Rik",5.08944349058734,4.87395720241066,4.44548898003344,4.89239524483662,4.36502998767089,4.51927280659834,4.39561166061559,4.48819717519802
"1700007I08Rik",6.10163091124405,6.62813945083756,5.69547635790013,5.63972530913253,5.25251758434111,5.42541923782994,5.35806571753196,5.55791486028044
"1700007J10Rik",6.23251020237328,6.26126495621665,5.87145526045456,5.92780025620368,5.95402896789988,5.96587895531831,5.50514800715084,5.99607859949812
"1700007J24Rik",2.75180235891714,2.92299183344728,2.88572146022086,2.67876526807659,2.4697235899301,2.50442136100128,2.70056739147104,2.67503001927723
"1700007K09Rik",4.40514672075753,3.80252560265279,3.70286687236338,3.57856633670628,3.32253007714658,3.61448383024154,3.55564577914967,3.36020596804011
"1700007K13Rik",4.47679160621859,4.89158206821515,3.89458298704873,3.82671725628805,5.26793248000296,4.33795560836813,4.93524785432146,5.2599272584195
"1700007L15Rik",4.55512324390935,5.12646314890163,4.54951630755404,4.79455645204393,4.07371163576199,4.18208375593124,4.04472742717722,3.66490769233278
"1700008A04Rik",5.30208399554525,5.77773833820848,5.20807838843315,5.41614420208208,4.87481471967082,4.74023069841593,4.73114489920893,4.86682405446174
"1700008F19Rik",4.46941662123464,4.2956040586723,4.39116405258585,4.15074277412141,5.17767944358759,4.58227356336614,4.20820022657564,4.24810666666437
"1700008F21Rik /// LOC100048396 /// Zfp821",3.79608927000849,3.1787278724907,3.13688851452899,3.42142070401884,3.14109787385092,3.17955336688677,3.17556151907639,3.2753400098218
"1700008F21Rik /// Zfp821",3.04257465159101,3.10481583053271,3.03775959363221,3.19216730691319,3.01243198619223,2.96382397461765,3.04886153990429,3.17016395220605
"1700008H02Rik",3.22511878443889,3.11478043498822,2.94904544174851,3.0646685671027,2.73846755253483,2.81384831485546,2.80872586756451,2.93516763640865
"1700008I05Rik",5.90179132284067,5.98146639131479,5.14161716707368,5.86582966147703,5.16085078580542,4.95800375955699,5.32776724471395,5.31259820081703
"1700008J07Rik",3.47736415980026,4.1230767160896,3.6945637354975,3.69079180156959,4.59522682303268,5.17859939511288,4.65407177270267,4.77929812853841
"1700008K24Rik",5.15448232145693,5.47260241806114,5.27885165512127,5.75643625260142,5.16443148232264,4.858990150162,4.81913834642956,4.90880937010196
"1700008N17Rik",3.67045618576741,3.86823331484827,3.54664406112761,3.89590215806408,3.49310944881486,3.35689305147643,3.24187116369357,3.46800737818996
"1700008O03Rik",4.80663207581667,4.25963137871836,4.54238275585717,4.37584358085711,4.33570590574602,4.23044238120734,4.3383589911165,4.32430085999356
"1700008P02Rik",4.17828507131005,3.6797540275866,3.59309925643393,4.03643433328563,3.45108593633124,3.25163094813205,3.37715276944542,3.47834606038923
"1700008P20Rik",3.98153115791228,3.78129866590349,3.94183075073459,5.02469466632024,3.95450097243904,3.67668097286649,3.79461444079798,3.99827099852795
"1700009J07Rik",4.58290503211175,4.55241322863608,4.73698756676111,4.57115369239256,4.22816094912723,4.13066534410363,4.54386551336788,4.56850548647745
"1700009N14Rik",3.67555687331484,3.39207289428052,3.59952466524458,3.40790853579231,3.2344526431432,3.16211485898247,3.22953852344158,3.29891930661864
"1700009P17Rik",4.70686465609137,4.64969102349522,4.29803449712613,4.73106606467352,4.55450619716485,4.88308821753564,4.46891256152825,4.38898142807666
"1700010B08Rik",4.49613105195418,4.41804290908892,4.30788514666574,4.75462645888363,3.97873862634986,4.32002567258079,4.06311034415512,4.49912120046441
"1700010B09Rik",5.99329866455191,5.57058948263148,6.25685327822722,5.49623702040478,5.39893418190793,5.51595892840844,5.93859588469248,5.73454326871191
"1700010B13Rik",3.47047499815299,3.48003760767698,3.11161157475152,3.20545758410489,3.35833396276706,3.07008614280114,3.20336288290901,3.29929534707302
"1700010D01Rik /// Gm5941",3.74455391469137,3.79978446650622,3.83667529031264,3.58114472111011,3.54162788108201,3.45315785075328,3.47971059149144,3.92290894628034
"1700010H22Rik",4.60955417757651,4.78247838446315,4.29910436157382,4.371702767895,4.16392409351069,4.13990456933828,3.98219400893697,4.29146067204879
"1700010I14Rik",3.53568348332728,3.83582217344086,3.49926185348962,3.33385762697185,3.22806124295399,3.26146814108781,3.30520806478003,3.23591700162331
"1700010L04Rik",3.49153600893637,4.20136377034292,3.54267184611595,3.9871226175544,3.57096050584841,3.18743832043862,3.37468631260713,3.50231737894199
"1700010M22Rik",3.72033913865898,4.38659720018075,4.82763489561677,3.82653925201179,4.50579598241084,4.07621894813169,4.61224499697758,4.0324133569752
"1700010N08Rik",3.42459618485324,3.55351715252249,3.36110505860475,3.56875298187344,3.13197640359511,3.10728445515107,3.14936042389009,3.34719778363288
"1700011A15Rik",5.26034496367017,5.46034278482046,5.17186916275811,5.34647853329746,5.23325276912808,5.17913533926433,5.2493472825085,5.23751331783439
"1700011B04Rik",4.22392576022604,4.08739700109986,4.09148310537343,4.23400741454221,3.96149124511992,3.7053417458035,3.67049127863823,4.14118714952658
"1700011E24Rik",4.08782825526742,3.93354510488363,4.54674689210754,3.91861265036408,3.83018133705596,3.98898912600577,4.13707231253599,4.15271393135578
"1700011F03Rik",5.74279994859207,5.25966134509941,4.88233592469865,5.5333754753228,4.53004423507247,4.60905710647059,4.64575802978017,4.81315346014275
"1700011F14Rik",3.15877574072703,2.70093216988269,2.66463572012256,2.84509348371459,2.7392211150438,2.70586611458476,2.75336155866247,2.7498971391116
"1700011H14Rik",2.76704574906718,2.74584860546259,2.72964487146931,3.12336031118335,2.55299584207386,2.51685225976968,2.67662527708904,2.56119293110238
"1700011H22Rik",3.23388307692212,3.02967695215006,2.90330617812341,2.88667086526998,2.68643081419821,2.8623103919539,2.83185896900272,2.80919321164791
"1700011I03Rik",3.85846129234886,3.72434778539834,3.39326720869382,3.48184684710765,3.3474157151496,3.31316363244687,3.56404105419077,3.33408556565069
"1700011J10Rik",4.40649008370622,4.54029187415824,4.468042597328,4.52721900578142,4.49675365975612,4.68695165122065,4.50637822827427,4.57682617858774
"1700011L22Rik",3.96020751860649,3.85322620301067,3.64396759586123,3.78984086391817,3.45354986409499,3.39392596013822,3.47076678060445,3.40942258626457
"1700011M02Rik",3.75793497571746,3.75434183283612,3.73701141459891,3.6546709345898,3.19236328864678,3.39888400070602,3.63244446621308,3.30858462391953
"1700012A03Rik",3.37633229563405,3.2737517073766,3.32855708614421,3.94961650414449,3.11008415717991,3.14307527304016,3.38560307576655,3.34881512971216
"1700012A16Rik",5.5595083182532,5.55611556474646,5.21826822843918,5.21023461471298,4.92422348211292,4.99397237585418,4.88499101982382,5.01555396580515
"1700012B07Rik",5.09172964067206,4.80707940330559,4.83993134999973,4.55671160169595,4.3693572648736,4.37863603139306,4.53710085127537,4.31173612414964
"1700012B09Rik",4.77520189211264,5.12874142463984,4.57032627070452,4.43737859848471,4.31889503221507,4.37558880525767,4.23925436422479,4.1972963977429
"1700012B15Rik",7.22592930070246,7.19149113202181,7.70068272847686,7.10923625203617,6.77969449177042,6.99140108050592,6.95652691354056,6.64797016116941
"1700012D01Rik",3.42851642644865,3.49970422416497,4.83194774518147,4.12103365784241,3.41264912960096,3.1662679413381,4.98978163482734,4.51514000053079
"1700012D14Rik",2.93868679600911,2.95047372971377,3.52599676790297,3.0462287896059,3.00921789665454,2.96910036030096,2.94762914755246,3.20327557275893
"1700012E03Rik",4.35958613372048,4.21861146671853,4.15628602283526,4.04166979705819,3.62967866265346,3.76169339488531,3.69484785516087,3.92665205645319
"1700012I11Rik",3.88614172275899,3.38179138984524,3.48242798312549,3.24888141011908,3.12139797947298,3.23668742291753,3.09928279335848,3.25102032849771
"1700012L04Rik /// Gm14474 /// Gm14484 /// Gm14501",5.20331877458413,4.63748619323552,4.10815689765406,4.96515551497035,3.39630758994468,3.53883255411317,3.68775652925053,3.82018177120068
